museum,title,date_range,year,period,url,description
Jewish Museum and Tolerance Center,ВЫСТАВКА САШИ ГЕНЦИСА «СОЦИАЛИСТИЧЕСКИЙ СЮРРЕАЛИЗМ»,,2026,post_2022,https://www.jewish-museum.ru/exhibitions/vystavka-sasha-gentsisa-sotsialisticheskiy-syurrealizm/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать « » .18.10.18-02.12.18 Экспозиция представит 16 крупноформатных работ фотографа Саши Генциса, сюжеты которых построены на противоречии между концептуальной утопией социализма и бытовой повседневностью. В Еврейский музей и центр толерантности представляет выставку «Социалистический Сюрреализм». Экспозиция представит 16 крупноформатных работ фотографа Саши Генциса, сюжеты которых построены на противоречии между концептуальной утопией социализма и бытовой повседневностью. В течение четырех лет Саша Генцис снимал исторические заброшенные и действующие цеха завода «», беседовал с рабочими и собирал истории о промышленном советском гиганте. Результатом работы фотографа стал проект «Социалистический Сюрреализм», демонстрирующий судьбу индустриальных объектов социализма в современном мире. Монументальные, некогда грандиозные идеи, воплощенные в архитектуре заводов и фабрик, идеология труда и общественного блага, выраженная в форсированном наращивании производственных мускул, сегодня представляется более руинами, чем знаковым наследием. Проект «Социалистический Сюрреализм» призван передать эмоциональную атмосферу социалистического быта, которая в наше время оставила позади стадию реальности и вышла на качественно новый уровень – уровень сюрреализма. Работы фотографа возвращаются к утилитарной эстетике прошлого и отстаивают необходимость сохранения культурной памяти об ушедшей эпохе и последних днях ЗИЛа: не столько в качестве памятника советской идеологии и промышленности, сколько как пример уникальной атмосферы, энергии и масштабах того легендарного времени. Саша Генцис стремится рассказать об истории завода и сохранить память о нем для новых поколений. При участии Саши удалось сохранить здание завода проекта архитекторов Весниных. Куратор выставки: Артём Логинов Возрастное ограничение: 18+ Партнёры: Информационные партнёры: «Король Лир» Соломона Михоэлса. Постскриптум к 90-летию великого спектакля .30.03.26-17.08.26 500 ₽ За нами Москва. К 85-летию обороны Москвы .20.04.26-24.08.26 Под маской титульного листа: выставка книг из собрания библиотеки Шнеерсонов .24.06.26-03.10.26 Мы преодолеем. We Shall Overcome .26.06.26-18.07.26 Назад Вперед 2026 2025 2024 2023 2022 2021 20"
Jewish Museum and Tolerance Center,ТРИ РЕЛИГИИ — ЕДИНЕНИЕ МИРА,,2026,post_2022,https://www.jewish-museum.ru/exhibitions/tri-religii-edinenie-mira/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать — .03.09.18-28.09.18 36 полотен израильского художника Арие Переля: истории и образы людей трех религий — христианской, иудейской и мусульманской. Предельно реалистичный Иерусалим в его лицах. В 3 сентября в Еврейском музее и Центре толерантности открывается выставка израильского художника Арие Переля «Три религии — Единение Мира». На 36 полотнах зрители увидят истории и образы людей трёх религий – христианской, иудейской и мусульманской. Предельно реалистичный Иерусалим в его лицах. Город, каким его не видят туристы, но где наслоение культур смешалось за тысячелетия в огромный пласт Человеческой Культуры. Эта выставка для всех, кто хочет узнать Иерусалим настоящий. Герои картин — выхваченные из Иерусалимской толпы глаза и судьбы, лица города, случайно увиденные и запечатленные художником. Арие Перель не отбирал лица, не систематизировал модели. Он смотрел на лица Иерусалима и записывал их. Внутренняя культура и любовь к человечеству объединяет эти образы, приглашая зрителя смотреть в глаза, изучать графичные портреты, искать похожие черты у каждого, и возможно найти сходство с собой. Этот мир многолик и един одновременно — доказывает своими работами Арие. Выставка является специальным проектом Центра толерантности и проходит при поддержке Правительства Москвы, Столичного цеха деятелей культуры, представителей трех религиозных конфессий Москвы. О художнике: Арие Перель считается очень колоритной фигурой современной еврейской живописи. Художник-самоучка, экспериментировавший на ранних этапах своего творчества мелкой скульптурой из дерева и чугуна. Живописное творчество Арие Переля отличает особая техника, передающая цветовую гамму каждого его настроения и вдохновения в отдельности. Искусствоведы и галеристы ценят работы Арие за экспрессию, энергетику, эмоциональность и особую сермяжную мудрость. Его работы маслом на холсте находятся в частных галереях и у коллекционеров искусства по всему миру — в Израиле, Франции, Англии и др. Известный Израильский журнал «» публикует картины Арие в каждом своем тираже. Арие Перель известен своими необыкновенными сериями: Галактики — серия космических работ с неповторимой игрой и передачей энергетики мира планет. Сотворение Мира – человеческие руки, которые, словно в гончарной мастерской, лепят из потоков и сгустков энергии планеты, их неотр"
Jewish Museum and Tolerance Center,«КОРИДОРЫ. СЕМЬ МИРОВ ВЫСОЦКОГО»,,2026,post_2022,https://www.jewish-museum.ru/exhibitions/koridory-sem-mirov-vysotskogo/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать «. » .20.06.18-23.09.18 Экспозиция открывает цикл выставок, посвященный жизни и творчеству выдающихся личностей еврейского происхождения. Общественных и культурных деятелей, изменивших своей деятельностью ход истории или целые поколения людей. 300 ₽ - билет на выставку 150 ₽ - льготный билет на выставку 500 ₽ - билет на выставку и основную экспозицию 250 ₽ - льготный билет на выставку и основную экспозицию Продажа билетов на мероприятие закрыта В Еврейский музей и центр толерантности представляет выставку «Коридоры. Семь миров Высоцкого». Экспозиция откроет серию выставок о самых знаменитых и любимых художниках, музыкантах, актерах, режиссерах и деятелях культуры еврейского происхождения. Так, Владимир Высоцкий хорошо знал ветвь своей родословной, уводящую к старой еврейской фамилии: «В Риме жили евреи Высоцкие //Неизвестные в высших кругах», – писал поэт. Владимир Высоцкий — многогранная, трагическая и во многом противоречивая фигура: кумир интеллигенции и общенародный любимец; популярный поэт и музыкант, чьи стихи не печатались, а записи не издавались; звезда советского кино с ореолом диссидента. Почти во всех своих песнях он обращается к аудитории от первого лица, поэтому несколько поколений жителей воспринимали его произведения как художественную интерпретацию личной биографии. На самом деле, как часто он сам подчеркивал, его песни — не ретроспекции, а ассоциации: он не был на войне, не сидел в сталинских лагерях и не ходил матросом в море. Высоцкий не излагает историю своей собственной жизни, а предельно выразительно рисует в воображении слушателей живую и яркую поэтическую фантазию. Создатели выставки «Коридоры» предлагают посетителям принципиально новый взгляд на жизнь и творчество Владимира Высоцкого: зритель получает возможность погрузиться в мир оживших образов из произведений поэта в сопровождении его песен. Экспозиция представляет собой последовательность коридоров в буквальном смысле. Каждый из залов выставочного пространства — это застывший кинокадр, посвященный конкретной области творческого наследия Высоцкого. Войдя в один из коридоров, посетитель попадёт в столичную коммуналку, в другом окажется в опасной московской подворотне, в третьем заглянет в прифронтовой окоп, в четвертом его встретит советская пивная. Творческую команду возглавляет автор идеи «Ко"
Jewish Museum and Tolerance Center,МЕСТА: ОДНО ЗА ДРУГИМ,,2015,pre_2022,https://www.jewish-museum.ru/exhibitions/mesta-odno-za-drugim/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать : .20.06.18-19.08.18 Четвертая сессия проекта Виктора Мизиано «Удел человеческий». 400 ₽ - билет на выставку и основную экспозицию 200 ₽ - льготный билет на выставку и основную экспозицию 500 ₽ - билет на две выставки и основную экспозицию 250 ₽ - льготный билет на две выставки и основную экспозицию Продажа билетов на мероприятие закрыта В 20 июня в Еврейском музее и центре толерантности открылась выставка «Места: одно за другим», которая стала главным событием четвертой сессии проекта Виктора Мизиано «Удел человеческий» — «В поисках места. Дом. Бездомность. Путешествие. Беженство». Масштабный междисциплинарный проект, стартовавший в 2015 году, проводится Государственным центром современного искусства в составе совместно с Еврейским музеем и центром толерантности и Московским музеем современного искусства. На выставке «Места: одно за другим» будут показаны работы современных российских и зарубежных художников, в числе которых Педро Карбида Райш, Мариетица Потрч, Леонид Тишков, Лука Витоне, Деймантас Наркявичус, Ергин Чавушоглу, Хаим Сокол, Елена и Виктор Воробьевы, Вадим Фишкин и Аслан Гайсумов. Представленные на выставке работы вступают в диалог с пространством и содержанием музея, реагируя на события из истории еврейского народа и на сам музей как место. Произведения размещаются не только в выставочной зоне, но также интегрированы в постоянную экспозицию Еврейского музея и центра толерантности. Название выставки отсылает к работе американского историка искусства Мивон Квон «Места: одно за другим». Именно в этой книге впервые вдумчиво и обстоятельно было описано, как современное искусство осмысляет феномен места. И если в прошлом искусство стремилось воссоздать образы различных локаций, то сейчас оно задалось вопросом: «Что есть место?». К анализу этого понятия обратились философы, социологи, антропологи и урбанисты. Место, в отличие от пространства, задается не географическими координатами, а тем, что оно значит для человека. Немецкий философ Мартин Хайдеггер говорил, что для того, чтобы создать место, необходимо «строить, жить, мыслить». Оно создается человеком не столько путем его буквального конструирования, сколько через опыт его осмысления и существования в нем. Именно поэтому пространство, чтобы стать местом, должно стать неотделимым от человека, а человек, в свою очер"
Jewish Museum and Tolerance Center,"«НЕВОЗМОЖНОЕ НЕИЗБЕЖНО. ИДЕИ, КОТОРЫЕ МЕНЯЮТ МИР»",,2026,post_2022,https://www.jewish-museum.ru/exhibitions/nevozmozhnoe-neizbezhno-idei-kotorye-menyayut-mir/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать Назад Вперед « . , » .15.03.18-27.05.18 Еврейский музей и центр толерантности представляет выставку об истории изобретений и культуре инноваций. 300 ₽ - билет на выставку 150 ₽ - льготный билет на выставку 500 ₽ - билет на выставку и основную экспозицию 250 ₽ - льготный билет на выставку и основную экспозицию В Еврейский музей и центр толерантности представляет выставку об истории изобретений и культуре инноваций – «Невозможное неизбежно. Идеи, которые меняют мир». Это проект о мечтах, которые остаются неизменными на протяжении столетий: стремлении к бессмертию, неограниченному познанию, творению жизни, изобретению вечного двигателя, обретению сверхспособностей и других желаниях, которые сегодня продолжают вдохновлять ученых и изобретателей на создание и применение новых знаний, технологий и бизнес-моделей. Динамика развития цифровых технологий последнего десятилетия позволяет верить, что достижение невозможного — неизбежно. Жизнь до ста, двадцать часов свободного времени в сутки, искусственный компаньон с высочайшим интеллектом, интуицией и эмпатией, изобилие еды и воды, способность читать мысли и разговаривать с животными, независимость от нефти — на наших глазах эти мечты покидают категорию несбыточных. На выставке «Невозможное неизбежно» представлены исторические прототипы современных технологий — от электромобиля Николая до советского видеотелефона — предшественника Skype. Экспонаты из фондов Политехнического музея, Московского музея дизайна и Музея советских игровых автоматов размещаются по соседству с десятками разработок израильских технологических стартапов. Проект «Невозможное неизбежно» призван рассказать, почему изобретательство и инновационное предпринимательство становятся новой нормой, как изменились принципы работы над созданием новых технологий и почему в этой сфере есть место для каждого. На примере инвестиционно успешных израильских компаний выставка объясняет, какой должна быть экосистема жизнеспособных инноваций и почему успех напрямую связан с дерзостью, привычкой ставить под сомнение авторитеты, способностью конструктивно относиться к неудачам. О неизбежности невозможного вместе с изобретателями рассуждают современные художники — специально для выставки ::vtol::, «Куда бегут собаки», Playtronica, Аня Мохова, Иван Карпов, Денис Патракеев"
Jewish Museum and Tolerance Center,«MODERNIST DOCUMENTARY: ФОТОГРАФИЯ ЛЕОНА ЛЕВИНСТАЙНА»,,2018,pre_2022,https://www.jewish-museum.ru/exhibitions/modernist-documentary-fotografiya-leona-levinstayna/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать Назад Вперед « : » .30.03.18-18.05.18 На протяжении более чем сорока лет Леон Левинстайн снимал на улицах Нью-Йорка: Таймс-сквер, Нижний Ист-Сайд, Кони-Айленд, Пятая Авеню и Гарлем – там, «где происходит жизнь». В Еврейский музей и центр толерантности при поддержке Благотворительного фонда «» Михаила Гуцериева представляет выставку «Modernist Documentary: фотографии Леона Левинстайна». Выставка проходит в рамках Международного месяца фотографии в Москве «Фотобиеннале-2018». На протяжении более чем сорока лет Левинстайн снимал на улицах Нью-Йорка. Его излюбленные районы – Таймс-сквер, Нижний Ист-Сайд, Кони-Айленд, Пятая Авеню и Гарлем – те, «где происходит жизнь». Эти места нашли отражение в архитектуре и дизайне выставки – попадая в выставочное пространство, гости оказываются на шумной улице Нью-Йорка. Леон Левинстайн является важной фигурой в контексте развития американской фотографии. Художнику удалось выработать свой уникальный визуальный язык: его работы– это смешение документа, формы и эмоции. В своих фотографиях Левинстайн часто прибегал к таким приемам как крупные планы, кадрирование и нестандартные ракурсы, придающие композиции динамику. Оставляя порой лишь самые выразительные элементы человеческого тела в кадре, будь то голова, спина или руки – он низводил форму до абстракции, пластической штудии, не теряя ощущения реальности жизни в ней. Леон Левинстайн, так же как и его современники Диана Арбус, Роберт Франк и Хелен Левитт, фиксировал мимолетность и глубину момента, искали пути выражения своих личных переживаний и взглядов. В широком значении эту группу фотографов называли Нью-Йоркской школой, однако верность этого термина до сих пор оспаривается специалистами. Наставником Леона Левинстайна был легендарный арт-директор журнала Harper’s Bazaar, влиятельный графический дизайнер Алексей Бродович. Несколько лет, проведенных под руководством Бродовича, помогли Левинстайну в формировании собственной художественной эстетики. Второй знаковой фигурой, оказавшей влияние на фотографический метод Левинстайна, стал Сид Гроссман, один из отцов-основателей нью-йоркской Фотолиги и бессменный директор ее школы. Работы Левинстайна были представлены на семи выставках, организованных в МоМА в 1950-е годы. В период 1960-1970-х годов фотограф столкнулся с п"
Jewish Museum and Tolerance Center,ДВА ВЗГЛЯДА. ДВЕ СТРАНЫ,,2015,pre_2022,https://www.jewish-museum.ru/exhibitions/dva-vzglyada-dve-strany/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать . .09.04.18-15.04.18 Абхазия в объективе израильского фотографа Лии Гельдман, Израиль — в объективе абхазского фотографа Константина Грецова. Проект команды «Colors of Nation / Цвета нации» — свое видение страны через призму искусства. В Центр толерантности и команда «Colors of Nation / Цвета нации» представляет фотовыставку «Два взгляда. Две страны»: Абхазия в объективе израильского фотографа, Израиль — в объективе абхазского. Через призму их взгляда на города — Тель-Авив, Сухум, Апсны, Гагра, произошел взаимный культурный обмен двух стран. В 2015 году по приглашению проекта «Colors of Nation / Цвета нации» фотограф из Израиля Лия Гельдман посетила Абхазию и предложила свое видение страны. А в 2016 году состоялась ответная поездка абхазского фотографа Константина Грецова в Израиль. Результатом этих фотопутешествий стал выставочный проект, уже побывавший там, где его снимали. Теперь 22 работы представят в Москве. Анна Савилова, представитель команды «Colors of Nation»: «Мы хотим доступными нам методами продемонстрировать объединяющую силу искусства, показать, что творчество может объединить даже две разные на первый взгляд страны. Мы не случайно выбрали Еврейский музей и центр толерантности для проведения выставки в Москве. Ведь обе страны очень нуждаются в толерантном отношении со стороны других стран, таким образом, мы можем не использую политическую составляющую, только самим местом проведения привлечь естественное внимание к этой проблеме. Между Абхазией и Израилем нет официальных отношений, но наша выставка «Два взгляда. Две страны» как раз демонстрирует объединяющую силу искусства, не зависящую от политических реалий». Символом проекта стал маяк, обозначающий свет, надежду, безопасность и верный путь. Арт-объекты «Маяк Яффы» и «Сухумский маяк» — стали частью экспозиции, которую представляют в Еврейском музее и Центре толерантности. Фотографы проекта Лия Гельдман (Санкт-Петербург — Тель-Авив) — фотограф, журналист, режиссер. В Израиле стала основателем журнала на русском языке о современной израильской жизни Beinizrael.com. Впервые посетила Абхазию в сентябре 2015 года. В объективе Лии Гельдман — свежий взгляд на маленькую и прекрасную Апсны. Абхазия запомнилась мне прекрасной и противоречивой маленькой страной. С первого поворота извилистой дороги удивляла гостеприимством жит"
Jewish Museum and Tolerance Center,«ПОСМОТРИ В МОИ ГЛАЗА. МОЯ ИСТОРИЯ БОРЬБЫ С РАКОМ»,,2018,pre_2022,https://www.jewish-museum.ru/exhibitions/posmotri-v-moi-glaza-moya-istoriya-borby-s-rakom/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать « В . С » .13.03.18-14.04.18 45 женщин – 45 историй. Многие из них победили болезнь, некоторые до сих пор продолжают борьбу с онкологическим заболеванием. Жизнь каждой изменилась после диагноза, внесла свои коррективы, но несмотря ни на что, женщина остается женщиной. В 13 марта в Еврейском музее и центре толерантности открывается международная выставка «Посмотри в мои глаза. Моя история борьбы с раком». 45 женщин – 45 историй. Многие из них победили болезнь, некоторые до сих пор продолжают борьбу с онкологическим заболеванием. Жизнь каждой изменилась после диагноза, внесла свои коррективы, но несмотря ни на что, женщина остается женщиной. Цель проекта – привлечь внимание общества к проблемам онкологии и возможность показать, что каждая женщина красива независимо от диагноза. Благодаря команде профессиональных визажистов, стилистов, фотографов, психологов, операторов, волонтеров, героини благотворительного проекта смогли поверить в себя и осуществить свои мечты. На протяжении двух съемочных дней, женщины были активно вовлечены в творческий процесс съемок. Участие в проекте помогло девушкам почувствовать себя особенным, красивыми и счастливыми в сложный период жизни. Результат этой работы – фотовыставка «Посмотри в мои глаза. Моя история борьбы с раком». Каждая участница, увидев новую себя на фото, с уверенностью может сказать: «Все будет хорошо!» Истории героинь проекта призваны мотивировать всех нас заботиться о своём здоровье, вовремя проходить обследования и, несмотря на диагноз, радоваться жизни. Выставка впервые будет показана в Москве, далее – в регионах России и городах мира. Кульминацией проекта станет художественный фильм журналиста, продюсера, президента «Фонда социального кино» Михаила Комлева «Мой Путь», съемки которого пройдут в разных странах мира в 2018-2019 году. Фильм основан на реальных событиях. Фильм о людях, победивших рак и борющихся с этой болезнью. Фильм о вере, надежде и о том, что никогда нельзя сдаваться. Авторы проекта: • Михаил Комлев - журналист, режиссер, продюсер, президент «Фонда социального кино» • Алена Кузьменко, Юлия Самарцева - общественное движение «», оказывающее психологическую, эмоциональную и информационную поддержу онкобольным и их родственникам • Александра Гаврилова - журналист, ведущая, помощник депутата Государ"
Jewish Museum and Tolerance Center,«С ВИДОМ НА ЖИЗНЬ»,12 марта 2018,2018,pre_2022,https://www.jewish-museum.ru/exhibitions/s-vidom-na-zhizn/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать «С » .15.02.18-12.03.18 С 15 февраля по 12 марта 2018 года в Еврейском музее и центре толерантности пройдет ежегодная выставка творчества подопечных благотворительного фонда «Подари жизнь». В С 15 февраля по 12 марта 2018 года в Еврейском музее и центре толерантности пройдет ежегодная выставка творчества подопечных благотворительного фонда «Подари жизнь». В этом году выставка творчества детей, которые проходят лечение от онкологических и гематологических заболеваний, будет называться «С видом на жизнь». Во время лечения ребенок и его семья на долгое время оторваны от дома. Но, несмотря на болезнь, детство должно продолжаться. В этом детям помогает творчество. Занятия рисованием, лепкой позволяют скрашивать больничные будни и переноситься в мир ярких фантазий и безграничных возможностей. А выставка творчества позволяет рассказать о подопечных детях фонда в период лечения, о качестве жизни во время лечения и ценности этой жизни, о ценности поддержки в этот период. И еще о ценности творчества. Ребенок — творец - это уже не объект жалости, а интересная личность. Ему есть, что сказать окружающим, он может быть во многом талантливее и мудрее своего зрителя, несмотря на возраст и болезнь. В основу концепции выставки «С видом на жизнь» положена идея о сложном этапе жизненного пути и истории реальных детей, прошедших каждый свой путь или еще идущих по нему, готовых поделиться с посетителями своими историями, своими чувствами, ощущениями, мечтами. Пространство организуется в виде лабиринта, занимающего практически весь выставочный зал. Выставка построена как понятный современному взрослому и маленькому зрителю квест: непростой путь, который проходят подопечные фонда от «входа в больницу» до возвращения в долгожданную «обычную жизнь», которая теперь уже будет не такой как раньше, но от этого становится еще бесценней и прекрасней. Идея сложности непростых этапов, резких поворотов, неизвестности и манящих перспектив будет реализована в архитектурном и стилистическом решении выставочного пространства. Всего на выставке будет представлено около 500 детских работ: картины, пастели, коллажи, фотографии, видео-проекции, мозаики, витражи, арт-объекты, в том числе интерактивные: тантамарески, магнитные игры, объемные конструкции и многое другое, что создается детьми с тяжелыми заболеваниями в больница"
Jewish Museum and Tolerance Center,СОЮЗ МОЛОДЕЖИ. РУССКИЙ АВАНГАРД 1909–1914,2 сентября 2019,2019,pre_2022,https://www.jewish-museum.ru/exhibitions/soyuz-molodezhi/,"Музей онлайн Музей детям Коллекция Центр толерантности И И О Часы работы Понедельник — четверг, воскресенье: 12:00–22:00 (кассы до 21:00) Пятница: 10:00–15:00 (кассы до 14:00) Суббота и еврейские праздники: выходные Контакты Улица Образцова, дом 11, строение 1А, Москва, Россия +7 (495) 645‑05‑50 info@jewish-museum.ru Как проехать Назад Вперед . 1909–1914 .24.10.19-19.01.20 Еврейский музей и центр толерантности, «Энциклопедия русского авангарда» и Государственный Русский музей представляют выставку «Союз молодежи. Русский авангард 1909–1914», посвященную творческому объединению ключевых художников-авангардистов первой трети века. 300 ₽ - билет на выставку 150 ₽ - льготный билет на выставку 500 ₽ - комплексный билет (выставка + основная экспозиция) 250 ₽ - льготный комплексный билет (выставка + основная экспозиция) Продажа билетов на мероприятие закрыта В Еврейский музей и центр толерантности, «Энциклопедия русского авангарда» и Государственный Русский музей представляют выставку «Союз молодежи. Русский авангард 1909–1914», посвященную творческому объединению ключевых художников-авангардистов первой трети века. Проект представит работы Казимира Малевича, Ольги Розановой, Елены Гуро, Михаила Матюшина, Владимира Татлина, Павла Филонова, Иосифа Школьника, Михаила Ларионова и других – всего порядка 80 произведений 35 художников. Петербургское общество «Союз молодежи» – первое официально зарегистрированное объединение художников авангарда, на полгода опередившее московский «Бубновый валет». С 1910 по 1914 они устроили семь выставок, продемонстрировавших широкий спектр художественных идей и стилей – от символизма до кубофутуризма. Главная идея кураторов выставки – через художественные произведения и документальные материалы рассказать о «Союзе молодежи» как о революционном явлении русского искусства и оценить его влияние на последующие течения и произведения авангарда. В рамках выставки в Москву будут привезены такие шедевры как, «Усовершенствованный портрет И.В. Клюна» работы Казимира Малевича, «Пир королей» Павла Филонова, «Лучистый пейзаж» Михаила Ларионова. Также будут показаны малоизвестные произведения авангарда из Русского музея, художественных музеев России, Латвии и частных собраний. Работы для выставки предоставили 15 российских и зарубежных музеев, а также три частные коллекции. За время существования «Союза молодежи» более 80 авторов смогли показать свои работы. Участие в деятельности общества оказало влияние на творчество ключевых фигур русского авангарда – Ларионова, Малевича, Татлина и других. Силами членов «Союза молодежи» была организована общероссийская площадка для общения между худ"
