title,year,url,text_to_analyze
Музей «Гараж» открывает новое направление — Garage Limited Editions,2020,https://garagemca.org/news/2020-09-03-garage-is-launching-something-new-garage-limited-editions,"Книги Автор: Зина Исупова Год создания: 2020 Техника: Коллаж из цветной бумаги Размер: 50 × 40 см Тираж: 10 Из серии «Буквы будут звездами» Автор: Антон Кушаев Год создания: 2020 Техника: сухая игла, акварель, бумага Размер: 20 × 30 см Тираж: 10 Garage Limited Editions — это тиражные произведения искусства, созданные для Музея современного искусства «Гараж» российскими и зарубежными художниками — как молодыми, так и широко признанными. В отличие от сложившейся практики Музея, связанной с привлечением художников к созданию сувенирных объектов разной сложности и предназначения к конкретным выставкам, Garage Limited Editions не привязывает приглашенных авторов к текущим проектам. Благодаря Garage Limited Editions молодые художники могут попробовать себя в коммерческом формате тиражного искусства, а более известные — открыть доступ к своим работам в нижнем ценовом сегменте начинающим коллекционерам и активной аудитории современного искусства. Первые работы для Garage Limited Editions создали участники 2-й Триеннале российского современного искусства Антон Кушаев и Зина Исупова. Антон Кушаев напечатал серию офортов, развивающие его эксперименты с эзотерической символикой. Зина Исупова сделала аппликации, изображающие различные предметы быта. Часть прибыли от продажи произведений Garage Limited Editions будет перечислена в эндаумент-фонд Музея «Гараж»."
Совместная образовательная программа Международной гимназии «Сколково» и Музея «Гараж»: введение в поле современного искусства и дизайна,2020,https://garagemca.org/news/2020-09-21-joint-education-program-by-skolkovo-gymnasium-and-garage-museum-of-contemporary-art-introduction-to-contemporary-art-and-design,"С октября 2020 года студентам гимназии станут доступны новые курсы по современному искусству, графическому и медиа-дизайну, архитектуре и керамике, а также оборудованные для эффективной работы пространства мастерских. Совместная программа с гимназией «Сколково» — часть обширной просветительской и исследовательской повестки Музея, направленной на поддержку культурных и образовательных институций-единомышленников. Опыт разработки и реализации образовательных программ в области современной культуры, инклюзии для разных типов аудитории позволяет выбрать такой формат взаимодействия, который максимально отвечает задачам каждого такого проекта и помогает развиваться дальше. Это может быть выставка (например, проект «Открытые системы», посвященный исследованию художественных самоорганизаций и реализованный в нескольких городах России) или комплексная просветительская программа для павильона Astana Contemporary Art Center, знакомящая посетителей международной ярмарки «Астана ЭКСПО-2017» с современным искусством. Объединение экспертизы Музея с современными образовательными практиками гимназии позволило разработать гибкую программу внеурочных курсов для 1–9 классов, поступательно включающих учащихся в поле искусства и культуры. Для начальной школы акцент сделан на разнообразии материалов, техник, с которыми работают современные художники и архитекторы. Курсы по современному искусству и архитектуре для средней школы знакомят студентов с основными течениями и направлениями, возможным профессиональным развитием в этих областях. Курс по графическому и медиа-дизайну позволит «пройти путь» дизайнера и найти свой собственный, постепенно изучая базовые программы и методы работы. Также специально для гимназии была создана программа коротких курсов-интенсивов «Сколкововедение», выстраивающая связи между историей и культурой близких инновационному центру районов и личным опытом учеников. Краеведческий курс для начальной школы поможет соединить уже имеющиеся знания по природоведению, истории и применить основные исследовательские методы, которым в гимназии уделяется большое внимание: наблюдение, опыт, сбор данных (в виде интервьюирования родителей) и анализ источников. Студенты средней школы представят свои проекты футурополисов, разработают концепцию публичной программы для Переделкино, снимут мультипликационный оммаж Малевичу и познакомятся с методами работы современного архитектора Дэвида Аджайе. Сотрудничество с Музеем «Гараж» — одна из граней проекта гимназии «Искусство и дизайн», подразумевающего формирование и последующее развитие направления по современному искусству, дизайну и архитектуре для основной образовательной программы. Важной задачей программы «Искусство и дизайн» является создание комфортной среды для работы студентов над персональными проектами. Для этого совместно со специалистами Музея доработаны концепции и закуплено новое оборудование для мастерских дизайна и ИЗО, медиа-мастерской, а также керамической студии. Обновления коснутся информационно-библиотечного центра: переоборудованием помещения занимается архитектурное бюро FORM при поддержке Музея «Гараж». Концепция предполагает создание комфортных и уютных мест для индивидуальной работы над проектами, улучшение акустической защиты. Международная гимназия «Сколково» — частное образовательное учреждение для российских и иностранных обучающихся с детского сада до 11 класса на территории Инновационного центра «Сколково». Миссия гимназии — воспитание критически мыслящих, креативных, знающих молодых людей, способных и желающих изменять мир к лучшему. Интеграция в сообщество стартапов и партнеров Инновационного центра поддерживает развитие исследовательской и проектной деятельности как основного метода обучения. Сегодня в гимназии работает 190 педагогов и обучается 692 студента в возрасте от 2 до 17 лет. Выпускники получают российский аттестат и международный диплом IB, дающий возможность поступить в ведущие мировые вузы."
Объявлены участники проекта «В единственном экземпляре» 2021 года,2020,https://garagemca.org/news/2020-10-19-garage-announces-participants-of-the-2021-iteration-of-single-copy,"Изображение: Ростан Тавасиев. CAPOS (PN)_0013. 2020 Карандаш, бумага, фотопечать Предоставлено художником Проект «В единственном экземпляре», инициированный библиотекой в 2017 году, нацелен на поддержку жанра книги художника в России. Ежегодно фонды библиотеки пополняются новыми уникальными изданиями, авторы которых репрезентируют различные художественные поэтики, а также художественные среды. Презентация книг Сергея Беспамятных, Ростана Тавасиева и движения ДВР пройдет в апреле 2021 года в рамках всероссийской акции «Библионочь», а затем они будут представлены в читальном зале библиотеки. В 2019–2020 годах участниками проекта были Анастасия Альбокринова, Людмила Баронина, Ася Маракулина, Иван Новиков, Хаим Сокол и Татьяна Фасхутдинова. Сергей Беспамятных (род. 1970, Бакал, Челябинская область) окончил Новосибирский архитектурный институт (1995) по специальности «Архитектура гражданских зданий». Член Союза художников России. Живет и работает в Новосибирске. Движение ДВР — художественная группа, возникшая во Владивостоке в 2016 году. В настоящее время в состав группы входят 13 человек. Участники ДВР не концентрируются на конкретных медиумах и работают на стыке музыки, поэзии, шумовой импровизации, перформанса, декоративно-прикладного искусства и театра. Аббревиатура-название имеет несколько вариантов расшифровки: «Дальневосточные разлучницы», Дальневосточная республика (государственное образование, служившее буфером между Советской Россией и Японией в 1920–1922 годах), «Дочки верующих родителей» и т. д. Лауреаты Государственной премии в области современного искусства «Инновация» в номинации «Новая генерация» (2020). Участники живут и работают в поселке Горноводное (Приморский край)."
Мобильное приложение «Музей на РЖЯ — Детям» пополнилось новыми терминами,2020,https://garagemca.org/news/2020-10-30,"Прошлой осенью команда Музея «Гараж» разработала и представила бесплатное семейное приложение — первый в России словарь терминов современного искусства на русском жестовом языке (РЖЯ) для детей. Это обучающее приложение помогает детям узнать больше о мире искусства через изучение терминов на РЖЯ. Каждый термин демонстрируется при помощи короткого видеоролика, а глухие дети рассказывают своим сверстникам об искусстве на родном жестовом языке. В октябре этого года в мобильном приложении появилась отдельная видеобиблиотека с краткой историей искусств от Древнего Египта и Античного мира до сегодняшнего дня. Партнером обновления приложения выступила компания-участник глобального движения по инклюзии The Valuable 500 ПАО «ВымпелКом» (бренд Билайн), с 2007 года системно разрабатывающая цифровые технологии для людей с инвалидностью. Множество глухих детей и подростков попробовали себя в роли рассказчиков и стали проводниками по вехам истории искусств для своих сверстников. Закрепить полученные знания поможет викторина, построенная на взаимодействии жестового и словесного языка, и красочные загадки-ребусы. В новой версии приложения добавился еще 21 термин, а в планах отдела инклюзивных программ — ежегодное пополнение и расширение приложения новыми понятиями из мира искусства."
"Победители грантовой программы для художников, работающих в сфере актуального искусства — 2020/2021",2020,https://garagemca.org/news/2020-11-03,"Изображение: Ульяна Подкорытова Кадр из фильма «Автограф Блэки», 2020 Предоставлено художником Музей современного искусства «Гараж» объявил победителей грантовой программы для художников до 35 лет, работающих в сфере актуального искусства, на 2020/2021 год. Программа грантов учреждена в 2012 году и является одним из центральных элементов деятельности Музея «Гараж» по развитию отечественной художественной сцены и поддержке сообщества. Цель программы — предоставить молодым авторам со всей России возможность развить профессиональные навыки, расширить исследовательские интересы и стать частью современного художественного процесса. В 2020 году на участие в программе было подано 350 заявок. Принимая во внимание сохраняющуюся нестабильную ситуацию, Музей «Гараж» решил увеличить количество грантов, а также их сумму: 15 лауреатов будут получать ежемесячную стипендию в размере 50 000 рублей в течение года. Лауреаты грантовой программы 2020/2021: Экспертный совет программы 2020/2021: Арт-группа «Андрогин и Кентавр» основана Антоном Рьяновым и Верой Берлиновой в 2020 году. Антон Рьянов (род. 1986, Горький) — художник, филолог, исследователь авангарда. Окончил филологический факультет Нижегородского государственного университета им. Н. И. Лобачевского (2012). Автор (совместно с Анастасией Дмитриевской и Анной Козониной) перформанса «Пролетайте и соединяйтесь» (2018), участник онлайн-дрейфа «Ночь светла» (Арсенал, Нижний Новгород, 2020). Лауреат Государственной премии в области современного искусства «Инновация» в номинации «Новая генерация» (2019). Живет и работает в Нижнем Новгороде. Алина Десятниченко (род. 1991, Ташкент) — документальный фотограф. Окончила курс «Искусство быстрого реагирования» Краснодарского института современного искусства (2017) и Кубанский государственный университет по специальности «Журналистика» (2018). Избранные персональные выставки: «Дверь в стене» (Фотографический музей «Дом Метенкова», Екатеринбург, 2017), «Я — казак» (ЦСИ «Заря», Владивосток, 2018), «Есть город золотой» (Центр современного искусства «Типография», Краснодар, 2019). Избранные групповые выставки: Bring Your Own Beamer Vol. 2 (Ельцин Центр, Екатеринбург, 2017), «Рабочая группа // Отдел идентичности» (Центр современного искусства «Типография», Краснодар, 2018), «Останови огонь!» (Краевой выставочный центр, Краснодар, 2018), «После нас» (Уральский филиал Государственного центра современного искусства в составе РОСИЗО, Екатеринбург, 2019), «Море волнуется раз» (Центр современного искусства «Типография», Краснодар, 2020). Живет и работает в станице Новотитаровская (Краснодарский край). Олег Хадарцев (род. 1985, Ковдор, Мурманская область) — фотограф, видеохудожник. Окончил факультет журналистики Мурманского гуманитарного института (2007). В 2016 году в Nordic Culture Point (Хельсинки) прошла его персональная выставка Uncapitals: Into the industrial. Участник I Международного фестиваль фотоискусства (Мурманск, 2006), Фестиваля современного искусства «Диалог культур» (Мурманск, 2008), Flimmer International Film Festival (Норрчёпинг, Швеция, 2016), Arctic Moving Image & Film Festival (Харстад, Норвегия, 2019). Живет и работает в Мурманске."
Изменения в работе Музея «Гараж» с 13 ноября,2020,https://garagemca.org/news/2020-11-13-changes-to-the-work-of-garage-from-november-13-2020,"С 13 ноября 2020 года 2-я Триеннале российского современного искусства «Красивая ночь всех людей» временно закрыта. Также закрыта библиотека Музея. Все посетители, купившие билеты на 13 ноября и позднее, получат полный возврат средств. В случае возникновения вопросов напишите на support@primepass.ru. Кинопоказы Garage Screen будут продолжены, актуальное расписание доступно здесь. Кафе и книжный магазин работают в обычном режиме. Срок действия карт GARAGE будет продлен на время закрытия Триеннале; все скидки сохраняются. Павильон на крыше по-прежнему будет открыт для участников программы лояльности по воскресеньям."
Музей «Гараж» совместно с проектом Recycle.object создали коллекцию украшений из переработанного пластика,2020,https://garagemca.org/news/2020-11-30-garage-and-recycle-object-have-created-a-jewelry-collection-made-of-recycled-plastic,"Изображение: Евгения Масленникова В рамках программы устойчивого развития команда Музея продолжает поддерживать «зеленые» инициативы вне зависимости от масштаба их деятельности. Коллекция украшений выполнена Полиной Черповицкой, создательницей проекта Recycle.object, специально для Музея. Они сделаны из мелкого переработанного пластика, который остается при 3D-печати. В магазине Музея будут представлены серьги, подвески, колье, а также брелоки в виде букв."
Музей «Гараж» поддержал создание архивов современного искусства Новосибирска и Нижнего Тагила,2020,https://garagemca.org/news/2020-12-07-garage-supports-the-launch-of-archives-on-the-contemporary-art-of-novosibirsk-and-nizhny-tagil,"С 2019 года Музей «Гараж» поддерживает инициативы культурных институций и исследователей по созданию архивов современного российского искусства. В этом году к программе присоединились Центр культуры ЦК19 из Новосибирска, запустивший исследовательско-архивное направление работы, и независимые исследовательницы Аня Киященко и Елена Вершинина, собирающие архив современного искусства Нижнего Тагила при участии Арт-галереи Ельцин Центра (Екатеринбург) и Нижнетагильского муниципального музея изобразительных искусств. Программа включает в себя гранты на исследования, стажировку в научном отделе Музея «Гараж» и обучение работе с базой данных «Сети архивов российского искусства» (RAAN). Формирование корпуса документов, относящихся к персоналиям и событиям, определяющим культурный ландшафт этих городов, станет важной частью сбора и осмысления информации об искусстве и культуре России последних десятилетий. Материалы, собранные рабочими группами, будут доступны на онлайн-платформе RAAN, объединяющей архивные коллекции по всему миру, посвященные российскому современному искусству. ЦК19 — центр культуры, где ценят коммуникацию. Художественная институция в Новосибирске, осмысляет культурные процессы настоящего в диалоге с публикой и локальными сообществами. Реализует выставочную, просветительскую и музыкальную программы. Елена Вершинина — архивистка, преподавательница изобразительного искусства. Окончила факультет художественного образования Нижнетагильского государственного социально-педагогического института. Живет и работает в Нижнем Тагиле."
"Музей современного искусства «Гараж» и Фонд «Искусство, наука и спорт» инициируют программу поддержки ЖЦСИ «Цикорий»",2020,https://garagemca.org/news/2020-12-09-garage-and-art-science-and-sport-charity-foundation-announce-a-program-to-support-tsikory-center-for-contemporary-art-in-zheleznogorsk,"Музей современного искусства «Гараж» и Благотворительный фонд Алишера Усманова «Искусство, наука и спорт» запустили проект поддержки Железногорского центра современного искусства «Цикорий» (Курская область), который станет еще одной вехой устойчивого развития культурного сообщества Железногорска и региона в целом. Музей «Гараж» и Фонд «Искусство, наука и спорт» успешно сотрудничают с 2015 года, создавая по всей стране просветительские программы стимулирования позитивных изменений в обществе. В 2017 году по приглашению Фонда Музей присоединился к культурной платформе АРТ-ОКНО, реализуемой в малых городах — Железногорске, Старом Осколе, Губкине и Новотроицке. В 2019 году в Железногорске совместно с Музеем была запущена просветительская программа «Социокультурное проектирование в городском пространстве» в сопровождении грантового конкурса, одним из лауреатов которого стал Железногорский центр современного искусства «Цикорий». ЖЦСИ «Цикорий», основанный в 2018 году, занимается выставочной и образовательной деятельностью с целью развития города и его творческой среды средствами искусства. Команда «Цикория» проводит Железногорскую биеннале современного искусства и фестиваль независимого кино «Сон Рудокопа». Директор Фонда «Искусство, наука и спорт» Фатима Мухомеджан: «Фонд “Искусство, наука и спорт” развивает культурный диалог между центром и регионами, формируя мощный импульс для устойчивого развития малых городов Курской, Белгородской и Оренбургской областей. В Железногорске уже сформировалось активное молодое сообщество, которое мы поддерживаем в рамках культурной платформы АРТ-ОКНО. Создание культурного центра для объединения и развития местных активистов — это основа для сбалансированного развития всего региона. Я уверена, что ЖЦСИ “Цикорий” станет той самой основой для культурного становления региона и прекрасным примером эффективного сотрудничества Фонда и Музея по формированию городской креативной среды Железногорска». Директор Музея современного искусства «Гараж» Антон Белов: «Центры современного искусства и культуры в регионах России — это точки роста и развития местного сообщества, место притяжения самых талантливых и ярких людей. Для Музея современного искусства “Гараж” всегда было важно наладить с такими центрами полноценные партнерские связи. Наша совместная с Фондом программа поддержки ЖЦСИ “Цикорий” — сотрудничество, которым мы гордимся». Стремление работать с локальными контекстами определило решение Музея и Фонда поддержать ЖЦСИ «Цикорий» и его деятельность. Первый этап совместной работы включает в себя реконструкцию здания Центра по проекту архитектора Марии Серовой, после которой в нем появятся многофункциональное пространство для кинопоказов и лекций и библиотека с книгами по современному искусству, архитектуре и культуре."
Лимитированная серия карты GARAGE в дизайне визуальной кампании 2-й Триеннале российского современного искусства,2020,https://garagemca.org/news/2020-12-14-limited-edition-garage-card-designed-for-the-2nd-garage-triennial-of-russian-contemporary-art,"Карта GARAGE в дизайне визуальной кампании 2-й Триеннале российского современного искусства продолжает серию карт со специальным дизайном, посвященную ключевым событиям в жизни Музея «Гараж». В 2017 году была выпущена лимитированная карта, приуроченная к выставке Такаси Мураками «Будет ласковый дождь», а в 2018-м — к 10-летию «Гаража», дизайн которой основывался на рисунках Урса Фишера. Лимитированная карта GARAGE дает все привилегии выбранного уровня участия в программе лояльности, в том числе скидки в кафе и книжном магазине, которые продолжают работать в настоящее время. На кардхолдере размещены комментарии участников Триеннале разных лет — Павла Пепперштейна, Александра Образумова и Леонида Харламова — об отношении человека с искусством."
"Найдите в «Гараже» подарки для друзей, сообщников, земляков и менторов!",2020,https://garagemca.org/news/2020-12-15-find-gifts-for-your-friends-accomplices-mentors-and-compatriots-at-garage,"В магазине Музея «Гараж» можно подобрать новогодний подарок на любой вкус. Команда Музея подготовила праздничную коллекцию сувениров. В этом году было решено сфокусироваться на аксессуарах для дома, который хоть и стал для нас и офисом, и местом для встреч, и лекционным залом, но все же остался местом, где хочется чувствовать комфорт и уют. По заказу Музея компания Windsor Soap создала три аромата для свечей, диффузоров и спреев для дома — «Цитрус и амбра», «Розмарин и бисквит», «Пекан и ваниль». Среди леденцов без сахара появился новый — в форме девятиконечной звезды. Среди новых изданий Музея — альбом «Современный русский деревянный дом» историка архитектуры Николая Малинина о деревянных домах России последних 20 лет; беллетризованные мемуары Павла Пепперштейна «Эксгибиционист»; посвященная истории звука и музыкальным экспериментам в России и СССР первой половины ХХ века книга «В поисках потерянного звука» Андрея Смирнова и сборник статей «Эйзенштейн для XXI века» к 120-летию со дня рождения режиссера. Карта GARAGE из лимитированной серии к 2-й Триеннале российского современного искусства — отличный способ продлить ощущение праздника и перевести отношения с Музеем на новый уровень. Владельцы карт получают такие привилегии, как скидка в книжном и кафе «Гаража», специальные цены на кинопоказы и многие другие. Узнать больше о карте GARAGE и о том, как ее приобрести или подарить, можно на нашем сайте или на стойке информации в Музее. Еще одна идея для новогоднего подарка — тиражная работа художника. В этом году Музей запустил новое направление Garage Limited Editions, в рамках которого отечественные и зарубежные художники создают произведения для «Гаража». Уже сейчас можно приобрести работы участников 2-й Триеннале российского современного искусства «Красивая ночь всех людей» Антона Кушаева и Зины Исуповой. Произведения обрамлены и упакованы, а также сопровождаются сертификатом подлинности. Часть прибыли от продажи произведений Garage Limited Editions перечисляется в эндаумент-фонд Музея «Гараж». И конечно же, всегда можно подарить сертификат в книжный магазин «Гаража»."
Екатерина Иноземцева назначена главным куратором Музея «Гараж»,2020,https://garagemca.org/news/2020-12-21-katya-inozemtseva-appointed-chief-curator-of-garage-museum-of-contemporary-art,"Команда Музея «Гараж» рада сообщить, что Екатерина Иноземцева назначена главным куратором Музея. Среди ее кураторских проектов в Музее «Гараж» — персональные выставки Виктора Пивоварова (2016), Такаси Мураками (2017), Марселя Бротарса (совместно с Кейт Фаул и Мари-Пак Бротарс; 2018) и Павла Пепперштейна (2019), 1-я Триеннале российского современного искусства (в составе кураторской группы; 2017), выставка «“Мы храним наши белые сны”. Другой Восток и сверхчувственное познание в русском искусстве. 1905–1969» (совместно с Андреем Мизиано; 2020) и другие."
Выбраны победители программы поддержки исследователей «ГАРАЖ.txt» — 2020,2020,https://garagemca.org/news/2020-12-22-garage-announces-the-winners-of-the-2020-garage-txt-program-of-support-to-researchers,"В 2020 году на участие в конкурсе было подано более 90 заявок из России и из-за рубежа. Исследовательские интересы участников затрагивают широкий спектр тем: теория современного искусства, философия, книжное дело, кино, музыка, театр, история архитектуры, история повседневности и многие другие. Победителями программы «ГАРАЖ.txt» в 2020 году стали куратор и художник Анастасия Альбокринова с исследованием «Охотники за видениями: художественные и аномальные опыты на Волге»; музеевед Зинаида Бонами с работой, посвященной Герварту Вальдену, «куратору русского авангарда на Западе»; филолог Александр Житенев с исследованием «Краткая история “нового” в российском дискурсе об искусстве»); независимый исследователь Алексей Конаков и его работа «Убывающий мир: история “невероятного” в позднем СССР», а также театровед Евгений Слесарь и его «Театральная реконструкция советского мифа: реанимация Октября». «ГАРАЖ.txt» — программа поддержки исследователей, пишущих о современном искусстве и культуре на русском языке, основанная в 2016 году. Победители получают грант для завершения своих исследований и возможность опубликовать их в специальной серии издательской программы Музея. В рамках программы были изданы сборник статей Владимира Сальникова под редакцией Ирины Горловой «Пикассо о нас не слышал», исследование Янины Пруденко «Кибернетика в гуманитарных науках и искусстве в СССР. Анализ больших баз данных и компьютерное творчество», книги «Бастарды культурных связей. Интернациональные художественные контакты СССР в 1920–1950-e годы» Катарины Лопаткиной, «Краткая история нижегородского уличного искусства» Алисы Савицкой и Артема Филатова, «Вечность вечна, потому что беспечна. Андрей Монастырский и группа “Коллективные действия”» Виктора Агамова-Тупицына, «В поисках потерянного звука. Экспериментальная звуковая культура России и СССР первой половины ХХ века» Андрея Смирнова и «Медиум для масс — сознание через глаза: фотомонтаж и оптический поворот в раннесоветской России» Сергея Ушакина."
Музей современного искусства «Гараж» и Газпромбанк оцифровали 2-ю Триеннале российского современного искусства,2020,https://garagemca.org/news/2020-12-25,"С 25 декабря 2-ю Триеннале российского современного искусства «Красивая ночь всех людей» можно посетить онлайн. При поддержке нового партнера Музея «Гараж» — Газпромбанка — были созданы виртуальная панорама выставки и видеоэкскурсия. В виртуальной панораме представлено более 70 произведений, которые сопровождаются краткими справками о художниках. Панораму сопровождает интегрированный подкаст, в котором искусствовед, куратор 1-й Триеннале и архива «Гаража» Саша Обухова обсуждает с психологом, ведущим подкаста «Чай с психологом» Егором Егоровым художественные и психологические аспекты работ, представленных на 2-й Триеннале. Панорама создана в десктопной и мобильной версиях на русском языке. Ознакомиться с панорамой можно по ссылке. Двухчастная видеоэкскурсия со старшим экскурсоводом Музея Антоном Дворцевым включает в себя обзор всей Триеннале и короткие интервью с пятью художниками выставки. В первой серии экскурсии о своих работах рассказывают Анастасия Кайнеанунг, Икуру Куваджима и Антон Кушаев. Героями второй серии стали Карина Садреева-Нуриева и Сергей Филатов. Первая часть экскурсии доступна по ссылке, вторая часть выйдет в начале 2021 года. «Триеннале российского современного искусства, один из флагманских проектов “Гаража”, направлен на поддержку российских художников. И сейчас, в ситуации закрытого выставочного пространства, цифровая версия проекта делает Триеннале доступной для широкой аудитории по всему миру. Мы смогли это осуществить благодаря партнерству с Газпромбанком, который оценил вклад “Гаража” в культуру в условиях пандемии и принял решение стать партнером институции именно сейчас», — комментирует директор Музея современного искусства «Гараж» Антон Белов. В 2021 году при поддержке Газпромбанка планируется создать совместный публичный лекционный цикл по современному искусству. Для держателей карт Газпромбанка будет выделен бесплатный день посещения Музея. «Сегодня мы рады объявить о запуске первого проекта, созданного в партнерстве с Музеем “Гараж”. Уверены, что удобство цифрового формата 2-й Триеннале приблизит современное искусство к зрителям разных поколений и вдохновит молодых художников на создание собственных произведений. Газпромбанк уже долгое время поддерживает инициативы в области культуры и искусства, — это позволяет не только сохранить существующие ценности, но и взглянуть на мир под другим углом, создавая прекрасные вещи ради лучшего будущего», — прокомментировала вице-президент — начальник департамента коммуникаций и маркетинга Газпромбанка Анастасия Смирнова."
